Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","51.78","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","22.68","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","12.1","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","34.44","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","38.01","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","22.2","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","9.54","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","150.35","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","33.69","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","10.1","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","26.72","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","11.22","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","13.6","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","12.54","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","21.55","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","6.3","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","2.63","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.45","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","18.53","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","13.73","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","1.2","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","2.72","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.03","E","Estimated value"
